,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
0,2.31364369392395,0.09727855026721954,0.0,0.0,2.3021578788757324,0.09867919236421585,0.0,0.0
1,2.3068032264709473,0.09922753274440765,0.0,0.0,2.3000152111053467,0.09987325966358185,0.0,0.0
2,2.3028688430786133,0.10062868893146515,0.0,0.0,2.298293113708496,0.10159167647361755,0.0,0.0
3,2.3005294799804688,0.10179528594017029,0.0,0.0,2.2966690063476562,0.10251279920339584,0.0,0.0
4,2.299146890640259,0.10326579958200455,0.0,0.0,2.2951340675354004,0.10415922105312347,0.0,0.0
5,2.2964096069335938,0.10514171421527863,0.0,0.0,2.293389081954956,0.1058606281876564,0.0,0.0
6,2.294193744659424,0.10652944445610046,0.0,0.0,2.2914164066314697,0.10711459070444107,0.0,0.0
7,2.292205810546875,0.10782961547374725,0.0,0.0,2.289229393005371,0.10842855274677277,0.0,0.0
8,2.289571762084961,0.10904990136623383,0.0,0.0,2.286576271057129,0.10967759042978287,0.0,0.0
9,2.287365198135376,0.11022772639989853,0.0,0.0,2.283634901046753,0.11087901145219803,0.0,0.0
10,2.283961296081543,0.11163235455751419,0.0,0.0,2.2802133560180664,0.11238084733486176,0.0,0.0
11,2.281140089035034,0.1130358874797821,0.0,0.0,2.2763755321502686,0.11376673728227615,0.0,0.0
12,2.2759835720062256,0.11456481367349625,0.0,0.0,2.271510601043701,0.11538078635931015,0.0,0.0
13,2.2720160484313965,0.11604982614517212,0.0,0.0,2.2658884525299072,0.11680813878774643,0.0,0.0
14,2.2660038471221924,0.11771921813488007,0.0,0.0,2.2592625617980957,0.11861013621091843,0.0,0.0
15,2.260082721710205,0.11954247206449509,0.0,0.0,2.251600980758667,0.12048476189374924,0.0,0.0
16,2.252958059310913,0.12145993113517761,0.0,0.0,2.2424631118774414,0.12252188473939896,0.0,0.0
17,2.2442355155944824,0.12358535826206207,0.0,0.0,2.2318384647369385,0.12461929768323898,0.0,0.0
18,2.2329139709472656,0.12583117187023163,0.09213051944971085,8.169580922867681e-08,2.2189407348632812,0.12707148492336273,1.0,8.810442864159995e-07
19,2.2211861610412598,0.12831318378448486,1.0,1.0578588671705802e-06,2.2044413089752197,0.12958373129367828,1.0,1.673615997788147e-06
20,2.206709384918213,0.13093194365501404,1.0,1.6328475567206624e-06,2.18774151802063,0.13223712146282196,1.0,1.5936037698338623e-06
21,2.1917152404785156,0.13356617093086243,0.5976694822311401,3.7584327401418705e-06,2.1689155101776123,0.13487227261066437,0.6111132502555847,8.364905625057872e-06
22,2.1749258041381836,0.13627591729164124,0.5663583874702454,1.3987421880301554e-05,2.1493284702301025,0.13767406344413757,0.6037746667861938,2.327242327737622e-05
23,2.1559510231018066,0.13912121951580048,0.6164517998695374,4.268100019544363e-05,2.12760853767395,0.14053381979465485,0.6038468480110168,6.798175309086218e-05
24,2.142942190170288,0.14186909794807434,0.5742925405502319,0.00010069818381452933,2.1081154346466064,0.14320111274719238,0.5742835402488708,0.0001460648636566475
